id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
80580,slide,1573790141907 ,1066,89,94,8 ,-0.125,,,0.25,,,0.279508497,,,-0.003688562,,,0.00046107,,,-5.76338E-05,,,4.22539E-07,,,-63.43 ,19.1793686,,,0,68.61819514,-8.577274392,,
80582,slide,1573790141915 ,1065,91,94,8 ,0,,,0.25,,,0.25,,,0,,,0,,,-5.42535E-05,,,1.04827E-05,,,90.00 ,0,,,0.117647059,0,0,,
80585,slide,1573790141923 ,1065,93,94,8 ,0,,,0.25,,,0.25,,,0,,,-0.000434028,,,2.96085E-05,,,7.85053E-07,,,90.00 ,0,,,0,0,0,,
80587,slide,1573790141931 ,1065,95,94,8 ,0,,,0.25,,,0.25,,,-0.003472222,,,-0.00019716,,,3.58889E-05,,,-1.72709E-05,,,90.00 ,0,,,0,0,-8.4375,,
80588,slide,1573790141939 ,1065,97,94,9 ,0,,,0.222222222,,,0.222222222,,,-0.005049503,,,8.9951E-05,,,-0.000102278,,,6.50717E-05,,,90.00 ,-15,,,0,-67.5,18.10660172,,
80589,slide,1573790141948 ,1065,99,94,8 ,-0.125,,,0.125,,,0.176776695,,,-0.004239944,,,-0.000830551,,,0.000483368,,,-0.000123314,,,-45.00 ,16.875,,,0.2,95.45941546,-23.18242693,,
80591,slide,1573790141956 ,1064,100,94,7 ,0,,,0.142857143,,,0.142857143,,,-0.010884354,,,0.003036389,,,-0.000503141,,,5.67015E-05,,,90.00 ,-12.85714286,,,0.2,-90,25.71428571,,
80590,slide,1573790141963 ,1064,101,94,15 ,-0.066666667,,,0,,,0.066666667,,,0.01037037,,,-0.000485597,,,-0.00010623,,,3.69499E-05,,,0.00 ,6,,,0.5,90,-6,,
80592,slide,1573790141978 ,1063,101,94,9 ,0,,,0.222222222,,,0.222222222,,,0.00308642,,,-0.002079047,,,0.000448019,,,-7.69066E-05,,,90.00 ,0,,,0.4,0,-5,,
80593,slide,1573790141987 ,1063,103,94,8 ,0,,,0.25,,,0.25,,,-0.015625,,,0.001953125,,,-0.000244141,,,3.8363E-05,,,90.00 ,-11.25,,,0,-45,16.875,,
80594,slide,1573790141995 ,1063,105,94,8 ,-0.125,,,0,,,0.125,,,0,,,0,,,6.27634E-05,,,-2.35363E-05,,,0.00 ,11.25,,,0.4,90,-11.25,,
80595,slide,1573790142003 ,1062,105,94,8 ,0,,,0.125,,,0.125,,,0,,,0.000502107,,,-0.000125527,,,7.11686E-05,,,90.00 ,0,,,0.5,0,-16.875,,
80596,slide,1573790142011 ,1062,106,94,8 ,0,,,0.125,,,0.125,,,0.004016855,,,-0.000502107,,,0.000443822,,,-0.000119007,,,90.00 ,-16.875,,,0,-135,16.875,,
80597,slide,1573790142019 ,1062,107,94,9 ,-0.111111111,,,0.111111111,,,0.15713484,,,0,,,0.003048471,,,-0.000508234,,,9.44059E-05,,,-45.00 ,0,,,0.2,0,0,,
80598,slide,1573790142028 ,1061,108,94,9 ,-0.111111111,,,0.111111111,,,0.15713484,,,0.027436242,,,-0.00152563,,,0.00034142,,,-0.000178373,,,-45.00 ,0,,,0,0,-0.319380584,,
80599,slide,1573790142037 ,1060,109,94,7 ,-0.285714286,,,0.285714286,,,0.404061018,,,0.013705569,,,0.001547147,,,-0.001263936,,,0.000416658,,,-45.00 ,-1.161443193,,,1.36413E-08,-2.874425253,1.169633641,,
80600,slide,1573790142044 ,1058,111,94,10 ,-0.3,,,0.4,,,0.5,,,0.024535599,,,-0.007300402,,,0.001652672,,,-0.000272091,,,-53.13 ,2.656505118,,,0.032786885,5.313010235,-1.125313626,,
80601,slide,1573790142054 ,1055,115,94,6 ,-0.666666667,,,0.333333333,,,0.745355992,,,-0.048468423,,,0.009226322,,,-0.001068237,,,-9.4385E-05,,,-26.57 ,-4.42750853,,,0.117647059,-5.940126026,1.261024416,,
80602,slide,1573790142060 ,1051,117,94,11 ,-0.272727273,,,0.363636364,,,0.454545455,,,0.006889512,,,0.002816899,,,-0.001634547,,,0.000542264,,,-53.13 ,0.739100214,,,0.117647059,1.626020471,0.026387548,,
80603,slide,1573790142071 ,1048,121,94,8 ,-0.375,,,0.375,,,0.530330086,,,0.037875406,,,-0.015163117,,,0.004330358,,,-0.000817664,,,-45.00 ,1.016262794,,,0.035294118,1.916283502,-0.442787997,,
80604,slide,1573790142079 ,1045,124,94,6 ,-0.666666667,,,0.5,,,0.833333333,,,-0.083429534,,,0.019479743,,,-0.002210951,,,-0.000313808,,,-36.87 ,-1.355017059,,,0.035294118,-1.626020471,0.604225493,,
80605,slide,1573790142085 ,1041,127,94,17 ,-0.235294118,,,0.235294118,,,0.332756132,,,0.033448923,,,0.006214036,,,-0.004093797,,,0.00138143,,,-45.00 ,0.665290146,,,0.03539823,1.999332487,-0.073128816,,
80606,slide,1573790142102 ,1037,131,94,4 ,-0.75,,,0.5,,,0.901387819,,,0.139087539,,,-0.063380508,,,0.019390511,,,-0.004887931,,,-33.69 ,0.681577748,,,0.047058824,0.756142622,-0.442259367,,
80607,slide,1573790142106 ,1034,133,94,4 ,-1.25,,,0.75,,,1.457737974,,,-0.114434493,,,0.014181536,,,-0.000161214,,,-0.000736617,,,-30.96 ,-1.476535278,,,0.011235955,-1.012894845,0.163728181,,
80608,slide,1573790142110 ,1029,136,94,5 ,-0.8,,,0.6,,,1,,,-0.05770835,,,0.013536678,,,-0.003107681,,,0.000805985,,,-36.87 ,-0.357982122,,,0.025641026,-0.357982122,0.226825045,,
80609,slide,1573790142115 ,1025,139,94,9 ,-0.555555556,,,0.444444444,,,0.711458249,,,0.009975041,,,-0.002001728,,,0.000922243,,,-0.000378171,,,-38.66 ,0.552193414,,,0.007692308,0.776143105,-0.044230199,,
80610,slide,1573790142124 ,1020,143,94,9 ,-0.666666667,,,0.444444444,,,0.801233617,,,-0.008040514,,,0.00629846,,,-0.0024813,,,0.000801079,,,-33.69 ,0.302923444,,,0.021621622,0.378071311,0.041811159,,
80611,slide,1573790142133 ,1014,147,94,8 ,-0.625,,,0.375,,,0.728868987,,,0.048645625,,,-0.016033236,,,0.004728407,,,-0.00128311,,,-30.96 ,0.549838169,,,0.011764706,0.754371745,-0.31966896,,
80612,slide,1573790142141 ,1009,150,94,6 ,-1,,,0.5,,,1.118033989,,,-0.079620261,,,0.021794022,,,-0.005536469,,,0.001447827,,,-26.57 ,-2.015792846,,,0.01910828,-1.802979933,0.532542935,,
80613,slide,1573790142147 ,1003,153,94,10 ,-0.5,,,0.4,,,0.640312424,,,0.051143868,,,-0.011424793,,,0.003150495,,,-0.000846468,,,-38.66 ,0.891492696,,,0.052941176,1.39227768,-0.264015267,,
80614,slide,1573790142157 ,998,157,94,7 ,-1,,,0.571428571,,,1.151751107,,,-0.063104058,,,0.020080154,,,-0.005314185,,,0.001239216,,,-29.74 ,-1.437241399,,,0.038461538,-1.247874989,0.178267856,,
80615,slide,1573790142164 ,991,161,94,11 ,-0.545454545,,,0.454545455,,,0.710022698,,,0.077457022,,,-0.017119142,,,0.003360327,,,-0.000705856,,,-39.81 ,0,,,0.044,0,0.117103576,,
80616,slide,1573790142175 ,985,166,94,5 ,-1.2,,,1,,,1.562049935,,,-0.110853543,,,0.019844454,,,-0.004404087,,,0.000883364,,,-39.81 ,2.012137959,,,0,1.288139331,-0.478779986,,
80617,slide,1573790142180 ,979,171,94,8 ,-0.875,,,0.5,,,1.007782219,,,-0.011631273,,,-0.00217598,,,1.27357E-05,,,0.000110552,,,-29.74 ,-1.11436587,,,0.044,-1.105760599,0.138220075,,
80618,slide,1573790142188 ,972,175,94,7 ,-0.714285714,,,0.571428571,,,0.914732034,,,-0.029039112,,,-0.002074095,,,0.000897149,,,-0.000211109,,,-38.66 ,0,,,0.038461538,0,-0.552746701,,
80619,slide,1573790142195 ,967,179,94,9 ,-0.555555556,,,0.444444444,,,0.711458249,,,-0.043557774,,,0.004205947,,,-0.000580617,,,6.67617E-05,,,-38.66 ,-2.752793397,,,0,-3.869226904,2.261994044,,
80620,slide,1573790142204 ,962,183,94,7 ,-0.142857143,,,0.285714286,,,0.319438282,,,-0.005704255,,,-0.001019603,,,2.02385E-05,,,5.64158E-05,,,-63.43 ,5.267128235,,,0.083333333,16.48871949,-3.533297034,,
80621,slide,1573790142211 ,961,185,94,8 ,-0.25,,,0.125,,,0.279508497,,,-0.012841475,,,-0.000877934,,,0.000415149,,,-7.69016E-05,,,-26.57 ,-2.304368603,,,0.166666667,-8.244359746,5.008020612,,
80622,slide,1573790142219 ,959,186,94,8 ,-0.125,,,0.125,,,0.176776695,,,-0.019864944,,,0.002443258,,,-0.000200064,,,9.22353E-06,,,-45.00 ,5.625,,,0.076923077,31.81980515,7.272524356,,
80623,slide,1573790142227 ,958,187,94,56 ,0.017857143,,,0,,,0.017857143,,,-0.000318878,,,0.000842748,,,-0.000126276,,,2.15906E-05,,,0.00 ,1.607142857,,,1,90,-1.607142857,,
80624,slide,1573790142283 ,959,187,94,8 ,0,,,0,,,0,,,0.046875,,,-0.006228685,,,0.001082798,,,-0.000198709,,,90.00 ,-11.25,,,0,0,-0.768122868,,
80625,slide,1573790142291 ,959,187,94,8 ,0.375,,,0,,,0.375,,,-0.002954477,,,0.002433696,,,-0.000506873,,,4.3029E-05,,,0.00 ,-2.304368603,,,0,-6.144982941,1.496828203,,
80626,slide,1573790142299 ,962,187,94,9 ,0.333333333,,,-0.111111111,,,0.351364184,,,0.016515091,,,-0.001621285,,,-0.00016264,,,0.000118799,,,-18.43 ,2.048327647,,,0.081081081,5.829642683,-1.037633728,,
80627,slide,1573790142308 ,965,186,94,8 ,0.5,,,0,,,0.5,,,0.001923525,,,-0.003085048,,,0.000906551,,,-0.00017909,,,0.00 ,-1.754530433,,,0.08,-3.509060867,0.864168744,,
80628,slide,1573790142316 ,969,186,94,8 ,0.5,,,-0.125,,,0.515388203,,,-0.022756859,,,0.004167359,,,-0.000526169,,,8.74441E-05,,,-14.04 ,1.754530433,,,0.061538462,3.404289083,-0.425536135,,
80629,slide,1573790142324 ,973,185,94,9 ,0.333333333,,,0,,,0.333333333,,,0.010582011,,,-4.19921E-05,,,0.000173384,,,-9.11605E-05,,,0.00 ,0,,,0.06,0,0,,
80630,slide,1573790142333 ,976,185,94,7 ,0.428571429,,,0,,,0.428571429,,,0.010204082,,,0.001518465,,,-0.000647061,,,0.00022028,,,0.00 ,0,,,0,0,0,,
80631,slide,1573790142340 ,979,185,94,8 ,0.5,,,0,,,0.5,,,0.020833333,,,-0.003010961,,,0.000894897,,,-0.000254563,,,0.00 ,0,,,0,0,0.235623593,,
80632,slide,1573790142348 ,983,185,94,9 ,0.666666667,,,0,,,0.666666667,,,-0.003254359,,,0.004148211,,,-0.001141608,,,0.000338909,,,0.00 ,1.256659164,,,0,1.884988746,-0.108433286,,
80633,slide,1573790142357 ,989,185,94,8 ,0.625,,,0.125,,,0.637377439,,,0.034079537,,,-0.00612626,,,0.001908574,,,-0.000581223,,,11.31 ,0.579432928,,,0.049180328,0.909089172,-0.070890347,,
80634,slide,1573790142365 ,994,186,94,8 ,0.875,,,0.25,,,0.910013736,,,-0.01493054,,,0.009142334,,,-0.002741213,,,0.00062642,,,15.95 ,0.311194115,,,0.019607843,0.341966393,-0.29423296,,
80635,slide,1573790142373 ,1001,188,94,8 ,0.75,,,0.25,,,0.790569415,,,0.05820813,,,-0.012787369,,,0.002270149,,,-0.000398875,,,18.43 ,-1.590544461,,,0.010810811,-2.011897286,0.40975225,,
80636,slide,1573790142381 ,1007,190,94,8 ,1.25,,,0.125,,,1.256234453,,,-0.044090819,,,0.005373826,,,-0.000920854,,,0.000207499,,,5.71 ,1.590544461,,,0.052830189,1.266120713,-0.381797257,,
80637,slide,1573790142389 ,1017,191,94,7 ,0.857142857,,,0.285714286,,,0.903507903,,,-0.001100212,,,-0.001993003,,,0.000739141,,,-0.000213811,,,18.43 ,-1.615704639,,,0.052830189,-1.78825734,0.296880636,,
80638,slide,1573790142396 ,1023,193,94,9 ,0.888888889,,,0.111111111,,,0.895806416,,,-0.015051233,,,0.003180981,,,-0.000757537,,,0.000144518,,,7.13 ,0.259700651,,,0.048780488,0.289907112,-0.032211901,,
80639,slide,1573790142405 ,1031,194,94,8 ,0.75,,,0.125,,,0.760345316,,,0.013577595,,,-0.003636856,,,0.000543123,,,-3.60102E-05,,,9.46 ,0,,,0.01,0,0,,
80640,slide,1573790142413 ,1037,195,94,7 ,0.857142857,,,0.142857143,,,0.868966076,,,-0.015517251,,,0.000708129,,,0.000255041,,,-7.2645E-05,,,9.46 ,0,,,0,0,0,,
80641,slide,1573790142420 ,1043,196,94,8 ,0.75,,,0.125,,,0.760345316,,,-0.010560352,,,0.002493416,,,-0.000253474,,,-5.88624E-05,,,9.46 ,0,,,0,0,0,,
80642,slide,1573790142428 ,1049,197,94,9 ,0.666666667,,,0.111111111,,,0.675862503,,,0.009386979,,,0.000465624,,,-0.000724373,,,0.000161379,,,9.46 ,0,,,0,0,0,,
80643,slide,1573790142437 ,1055,198,94,8 ,0.75,,,0.125,,,0.760345316,,,0.013577595,,,-0.006053736,,,0.000728038,,,-2.61955E-05,,,9.46 ,0,,,0,0,-0.194449524,,
80644,slide,1573790142445 ,1061,199,94,7 ,0.857142857,,,0.142857143,,,0.868966076,,,-0.034852297,,,-0.000229434,,,0.000518474,,,-0.00010909,,,9.46 ,-1.351760315,,,0,-1.555596189,0.222228027,,
80645,slide,1573790142452 ,1067,200,94,8 ,0.625,,,0,,,0.625,,,-0.036458333,,,0.003399884,,,-0.000245155,,,-2.92711E-05,,,0.00 ,0,,,0.040983607,0,0,,
80646,slide,1573790142460 ,1072,200,94,9 ,0.333333333,,,0,,,0.333333333,,,-0.009259259,,,0.001438647,,,-0.000479324,,,0.000130598,,,0.00 ,0,,,0,0,-1.475836177,,
80647,slide,1573790142469 ,1075,200,94,8 ,0.25,,,0,,,0.25,,,0.003688562,,,-0.002875266,,,0.00069606,,,-0.000142306,,,0.00 ,-3.320631397,,,0,-13.28252559,3.145347205,,
80648,slide,1573790142477 ,1077,200,94,8 ,0.25,,,-0.125,,,0.279508497,,,-0.019313562,,,0.002693213,,,-0.000442391,,,8.20839E-05,,,-26.57 ,3.320631397,,,0.117647059,11.88025205,-1.485031506,,
80649,slide,1573790142485 ,1079,199,94,8 ,0.125,,,0,,,0.125,,,0.002232143,,,-0.000845911,,,0.000214281,,,-4.53531E-05,,,0.00 ,0,,,0.1,0,11.25,,
80650,slide,1573790142493 ,1080,199,94,7 ,0.142857143,,,0,,,0.142857143,,,-0.004535147,,,0.000868337,,,-0.000148544,,,9.47462E-06,,,0.00 ,12.85714286,,,0,90,-25.71428571,,
80651,slide,1573790142500 ,1081,199,94,9 ,0,,,-0.111111111,,,0.111111111,,,0.00154321,,,-0.000171468,,,-8.22212E-05,,,5.90884E-05,,,90.00 ,-10,,,0.5,-90,10,,
80652,slide,1573790142509 ,1081,198,94,8 ,0.125,,,0,,,0.125,,,0,,,-0.000911458,,,0.000449575,,,-0.000126309,,,0.00 ,0,,,0.5,0,11.25,,
80653,slide,1573790142517 ,1082,198,94,8 ,0.125,,,0,,,0.125,,,-0.007291667,,,0.00268514,,,-0.0005609,,,0.00015848,,,0.00 ,11.25,,,0,90,-19.1793686,,
80654,slide,1573790142525 ,1083,198,94,15 ,0,,,0.066666667,,,0.066666667,,,0.014189455,,,-0.001802062,,,0.000706942,,,-0.00024717,,,90.00 ,-4.228996588,,,0.5,-63.43494882,4.778620571,,
80655,slide,1573790142540 ,1083,199,94,8 ,0.25,,,0.125,,,0.279508497,,,-0.012841475,,,0.008802071,,,-0.003000607,,,0.000707194,,,26.57 ,2.304368603,,,0.25,8.244359746,-4.008354369,,
80656,slide,1573790142548 ,1085,200,94,8 ,0.125,,,0.125,,,0.176776695,,,0.057575093,,,-0.015202784,,,0.002656945,,,-0.000391752,,,45.00 ,-4.211258441,,,0.076923077,-23.82247521,4.90685839,,
80657,slide,1573790142556 ,1086,201,94,8 ,0.625,,,0.125,,,0.637377439,,,-0.06404718,,,0.006052772,,,-0.000477069,,,2.62255E-05,,,11.31 ,9.836258441,,,0.1,15.43239192,-1.92904899,,
80658,slide,1573790142564 ,1091,202,94,8 ,0,,,0.125,,,0.125,,,-0.015625,,,0.002236224,,,-0.000267265,,,3.24415E-05,,,90.00 ,0,,,0.172413793,0,0,,
80659,slide,1573790142572 ,1091,203,94,199 ,0,,,0,,,0,,,0.002264794,,,9.81079E-05,,,-7.73227E-06,,,2.0837E-07,,,90.00 ,-0.282964485,,,0,0,0.00443179,,
80660,slide,1573790142771 ,1091,203,94,8 ,0.375,,,0.25,,,0.450693909,,,0.021788261,,,-0.001440614,,,3.37333E-05,,,0.000567535,,,33.69 ,0.397478765,,,0,0.881926196,0.093011784,,
80661,slide,1573790142779 ,1094,205,94,8 ,0.5,,,0.375,,,0.625,,,0.010263348,,,-0.001170748,,,0.004574013,,,-0.001347238,,,36.87 ,1.016262794,,,0.013513514,1.626020471,-2.371641959,,
80662,slide,1573790142787 ,1098,208,94,8 ,0.5,,,0.5,,,0.707106781,,,0.000897367,,,0.03542136,,,-0.006203891,,,0.000697613,,,45.00 ,-12.26626279,,,0.03539823,-17.3471152,2.654390271,,
80663,slide,1573790142795 ,1102,212,94,7 ,-0.428571429,,,0.571428571,,,0.714285714,,,0.284268249,,,-0.014209771,,,-0.000622987,,,0.000483171,,,-53.13 ,2.777147833,,,0.430769231,3.888006966,-0.594526822,,
80664,slide,1573790142802 ,1099,216,94,8 ,-2.25,,,1.5,,,2.704163457,,,0.184799852,,,-0.018570677,,,0.002759208,,,-0.000760763,,,-33.69 ,-0.740077589,,,0.051649928,-0.273680789,0.012583887,,
80665,slide,1573790142810 ,1081,228,94,9 ,-3.222222222,,,2.666666667,,,4.182562272,,,0.036234436,,,0.003502987,,,-0.003326892,,,0.001085847,,,-39.61 ,-0.72362383,,,0.023965763,-0.173009697,0.022683615,,
80666,slide,1573790142819 ,1052,252,94,8 ,-3.125,,,3.25,,,4.508672199,,,0.067761315,,,-0.026439044,,,0.006445729,,,-0.001324,,,-46.12 ,0.140412839,,,0.028434269,0.031142836,-0.03152409,,
80667,slide,1573790142827 ,1027,278,94,7 ,-3.571428571,,,3.571428571,,,5.050762723,,,-0.143751033,,,0.02512679,,,-0.00414627,,,0.000523644,,,-45.00 ,-1.116470507,,,0.004901,-0.221049883,0.016064678,,
80668,slide,1573790142834 ,1002,303,94,9 ,-2.444444444,,,3.222222222,,,4.044505494,,,0.032136496,,,-0.003897097,,,-0.000480763,,,0.000226132,,,-52.82 ,-0.439221709,,,0.034146341,-0.108597135,0.000231132,,
80669,slide,1573790142843 ,980,332,94,8 ,-2.375,,,3.625,,,4.333733956,,,-0.00293738,,,-0.008223963,,,0.001554426,,,-0.000382442,,,-56.77 ,-0.461616101,,,0.017244797,-0.106516945,-0.016016171,,
80670,slide,1573790142851 ,961,361,94,8 ,-2.125,,,3.75,,,4.310234912,,,-0.068729084,,,0.004211447,,,-0.001505112,,,0.000383162,,,-60.46 ,-1.011380742,,,0.016118903,-0.234646316,0.009600137,,
80671,slide,1573790142859 ,944,391,94,8 ,-1.375,,,3.5,,,3.760402239,,,-0.035037509,,,-0.007829447,,,0.001560182,,,0.00018887,,,-68.55 ,-0.593561512,,,0.035197686,-0.157845218,0.032836359,,
80672,slide,1573790142867 ,933,419,94,9 ,-1,,,3.333333333,,,3.48010217,,,-0.097673083,,,0.004652008,,,0.003071141,,,-0.001339037,,,-73.30 ,0.364873588,,,0.020722635,0.104845654,-0.022722858,,
80673,slide,1573790142876 ,924,449,94,9 ,-0.888888889,,,2.444444444,,,2.601044425,,,-0.055805009,,,0.03229228,,,-0.008980193,,,0.002035576,,,-70.02 ,-0.259220256,,,0.014032743,-0.099660065,0.022301416,,
80674,slide,1573790142885 ,916,471,94,11 ,-0.636363636,,,2,,,2.098799342,,,0.234825511,,,-0.04852946,,,0.009339993,,,-0.00208106,,,-72.35 ,0.2120893,,,0.010180472,0.101052681,0.01247081,,
80675,slide,1573790142896 ,909,493,94,5 ,-1.6,,,4.4,,,4.681879964,,,-0.298998554,,,0.054210466,,,-0.013551668,,,0.002994362,,,-70.02 ,1.11537173,,,0.010180472,0.238231595,-0.031282309,,
80676,slide,1573790142901 ,901,515,94,8 ,-1.375,,,2.875,,,3.186887196,,,-0.027946225,,,-0.013547873,,,0.001420144,,,5.69217E-05,,,-64.44 ,0.260751274,,,0.024308466,0.081820051,-0.046037865,,
80677,slide,1573790142909 ,890,538,94,8 ,-1.375,,,2.625,,,2.963317398,,,-0.136329205,,,-0.00218672,,,0.001875518,,,-0.000366864,,,-62.35 ,-0.848939666,,,0.009090909,-0.286482868,0.191913146,,
80678,slide,1573790142917 ,879,559,94,12 ,-0.666666667,,,1.75,,,1.872683755,,,-0.153822967,,,0.012817423,,,-0.001059395,,,7.91901E-05,,,-69.15 ,2.338649235,,,0.029647059,1.248822301,0.107055085,,
80679,slide,1573790142929 ,871,580,94,1930 ,-0.020207254,,,0.01761658,,,0.026808152,,,-1.38902E-05,,,0.000104686,,,-0.000109113,,,0.000109892,,,-41.08 ,0.067918006,,,0.10450898,2.533483318,-0.001312686,,
80680,slide,1573790144859 ,832,614,94,1 ,0,,,0,,,0,,,0.202030509,,,-0.210483847,,,0.211982848,,,-0.212594932,,,90.00 ,-135,,,0,0,95.45941546,,
80681,slide,1573790144860 ,832,614,94,7 ,0.142857143,,,-0.142857143,,,0.202030509,,,-0.008453338,,,0.001499001,,,-0.000612084,,,0.000233987,,,-45.00 ,19.28571429,,,0,95.45941546,-32.92277364,,
80682,slide,1573790144867 ,833,613,94,7 ,0,,,-0.142857143,,,0.142857143,,,0.002039671,,,-0.002785585,,,0.001025822,,,-0.000272995,,,90.00 ,-19.28571429,,,0.2,-135,32.92277364,,
80683,slide,1573790144874 ,833,612,94,9 ,0.111111111,,,-0.111111111,,,0.15713484,,,-0.017459427,,,0.004395168,,,-0.000885146,,,0.000186312,,,-45.00 ,15,,,0.2,95.45941546,-10.60660172,,
80684,slide,1573790144883 ,834,611,94,8 ,0,,,0,,,0,,,0.022097087,,,-0.003571147,,,0.00079166,,,-0.000172633,,,90.00 ,-16.875,,,0,0,11.93242693,,
80685,slide,1573790144891 ,834,611,94,8 ,0.125,,,-0.125,,,0.176776695,,,-0.006472087,,,0.002762136,,,-0.000589408,,,7.02851E-05,,,-45.00 ,16.875,,,0,95.45941546,-23.18242693,,
80686,slide,1573790144899 ,835,610,94,8 ,0,,,-0.125,,,0.125,,,0.015625,,,-0.001953125,,,-2.71267E-05,,,0.000101349,,,90.00 ,-11.25,,,0.2,-90,16.875,,
80687,slide,1573790144907 ,835,609,94,8 ,0.25,,,0,,,0.25,,,0,,,-0.002170139,,,0.000783661,,,-0.000189135,,,0.00 ,11.25,,,0.4,45,-11.25,,
80688,slide,1573790144915 ,837,609,94,8 ,0,,,-0.25,,,0.25,,,-0.017361111,,,0.004099151,,,-0.000729416,,,9.52572E-05,,,90.00 ,-11.25,,,0.5,-45,5.625,,
80689,slide,1573790144923 ,837,607,94,9 ,0.111111111,,,0,,,0.111111111,,,0.015432099,,,-0.001736178,,,3.26411E-05,,,3.41962E-05,,,0.00 ,0,,,0.4,0,-3.524163823,,
80690,slide,1573790144932 ,838,607,94,8 ,0.25,,,0,,,0.25,,,-0.0001935,,,-0.001442408,,,0.000340407,,,5.53934E-06,,,0.00 ,-7.929368603,,,0,-31.71747441,7.510805744,,
80691,slide,1573790144940 ,840,607,94,9 ,0.111111111,,,-0.222222222,,,0.248451997,,,-0.011732762,,,0.00128085,,,0.000384722,,,-0.000206943,,,-63.43 ,7.048327647,,,0.307692308,28.36897154,-8.152107949,,
80692,slide,1573790144949 ,841,605,94,7 ,0.142857143,,,0,,,0.142857143,,,-0.000205112,,,0.004743347,,,-0.001477766,,,0.000333317,,,0.00 ,-6.428571429,,,0.25,-45,6.428571429,,
80693,slide,1573790144956 ,842,605,94,10 ,0.1,,,-0.1,,,0.141421356,,,0.032998316,,,-0.005601018,,,0.000855449,,,-0.000124971,,,-45.00 ,0,,,0.2,0,4.772970773,,
80694,slide,1573790144966 ,843,604,94,6 ,0.333333333,,,-0.333333333,,,0.471404521,,,-0.023011865,,,0.002953477,,,-0.000394265,,,1.36532E-05,,,-45.00 ,22.5,,,1.36413E-08,47.72970773,-7.954951288,,
80695,slide,1573790144972 ,845,602,94,9 ,0,,,-0.333333333,,,0.333333333,,,-0.005291005,,,0.000587889,,,-0.000312345,,,9.5977E-05,,,90.00 ,0,,,0.206896552,0,0,,
80696,slide,1573790144981 ,845,599,94,7 ,0,,,-0.285714286,,,0.285714286,,,0,,,-0.002223216,,,0.000551447,,,-0.000121858,,,90.00 ,0,,,0,0,-9.642857143,,
80697,slide,1573790144988 ,845,597,94,7 ,0,,,-0.285714286,,,0.285714286,,,-0.015562513,,,0.001636916,,,-0.000301561,,,6.03406E-05,,,90.00 ,-19.28571429,,,0,-67.5,16.46138682,,
80698,slide,1573790144995 ,845,595,94,16 ,-0.125,,,0.125,,,0.176776695,,,-0.004104099,,,-0.000474007,,,0.000120823,,,-1.7212E-05,,,-45.00 ,8.4375,,,1,47.72970773,-2.983106733,,
80699,slide,1573790145011 ,843,597,94,9 ,0,,,0.111111111,,,0.111111111,,,-0.011688217,,,0.001459166,,,-0.000154569,,,1.57153E-05,,,90.00 ,0,,,0.153846154,0,0,,
80700,slide,1573790145020 ,843,598,94,169 ,0,,,-0.00591716,,,0.00591716,,,0.001444277,,,6.80467E-05,,,-1.31309E-05,,,3.13519E-06,,,90.00 ,0,,,0,0,-0.399408284,,
80701,slide,1573790145189 ,843,597,94,8 ,0,,,-0.25,,,0.25,,,0.012944174,,,-0.00215107,,,0.000516717,,,-6.58042E-05,,,90.00 ,-16.875,,,0,-67.5,7.622782667,,
80702,slide,1573790145197 ,843,595,94,8 ,0.25,,,-0.25,,,0.353553391,,,-0.004264389,,,0.001982665,,,-9.71647E-06,,,-3.87697E-05,,,-45.00 ,-2.304368603,,,0.2,-6.517738662,1.213017855,,
80703,slide,1573790145205 ,845,593,94,7 ,0.142857143,,,-0.285714286,,,0.319438282,,,0.011596932,,,0.001904933,,,-0.000319874,,,7.71022E-06,,,-63.43 ,1.017859478,,,0.08,3.186404179,-0.329211141,,
80704,slide,1573790145212 ,846,591,94,9 ,0.222222222,,,-0.333333333,,,0.400616808,,,0.024931466,,,-0.000334183,,,-0.000265902,,,-1.55276E-05,,,-56.31 ,0.353314458,,,0.029411765,0.881926196,-0.058216008,,
80705,slide,1573790145221 ,848,588,94,8 ,0.375,,,-0.5,,,0.625,,,0.021923816,,,-0.002727304,,,-0.000405651,,,0.000424751,,,-53.13 ,0.223738826,,,0.013513514,0.357982122,-0.141765653,,
80706,slide,1573790145229 ,851,584,94,8 ,0.5,,,-0.625,,,0.80039053,,,0.000105386,,,-0.005972509,,,0.002992359,,,-0.000378295,,,-51.34 ,-0.621217591,,,0.007692308,-0.776143105,0.293068568,,
80707,slide,1573790145237 ,855,579,94,9 ,0.444444444,,,-0.666666667,,,0.801233617,,,-0.047674684,,,0.017966366,,,-3.3997E-05,,,-0.000303791,,,-56.31 ,1.256659164,,,0.021621622,1.568405441,-0.516843371,,
80708,slide,1573790145246 ,859,573,94,19 ,0.263157895,,,-0.263157895,,,0.372161464,,,0.114022609,,,0.017660393,,,-0.002768113,,,-0.007973273,,,-45.00 ,-1.147442605,,,0.04950495,-3.083184897,0.215936903,,
